Local time,Open,High,Low,Close,Volume
05.10.2015 10:00:00.000,16520.500,16540.000,16488.000,16514.500,0.9971
05.10.2015 11:00:00.000,16516.000,16566.000,16512.617,16561.426,0.7972
05.10.2015 12:00:00.000,16561.328,16576.150,16555.246,16563.166,0.7504
05.10.2015 13:00:00.000,16563.000,16598.000,16560.000,16594.000,0.8164
05.10.2015 14:00:00.000,16593.408,16604.000,16566.000,16591.797,1.1079
05.10.2015 15:00:00.000,16591.512,16668.000,16568.000,16651.912,1.8583
05.10.2015 16:00:00.000,16652.100,16670.016,16620.000,16643.000,2.3921
05.10.2015 17:00:00.000,16643.000,16672.000,16637.000,16672.000,2.2301
05.10.2015 18:00:00.000,16670.059,16713.000,16667.000,16695.000,2.0485
05.10.2015 19:00:00.000,16695.030,16740.000,16684.000,16732.000,1.9920
05.10.2015 20:00:00.000,16732.000,16785.000,16723.000,16765.000,2.0503
05.10.2015 21:00:00.000,16765.000,16795.780,16755.000,16770.795,2.2389
05.10.2015 22:00:00.000,16771.000,16771.500,16769.938,16769.938,0.0014
05.10.2015 23:00:00.000,16769.938,16769.938,16769.938,16769.938,0.0000
06.10.2015 00:00:00.000,16769.938,16769.938,16769.938,16769.938,0.0000
06.10.2015 01:00:00.000,16769.938,16769.938,16769.938,16769.938,0.0000
06.10.2015 02:00:00.000,16769.938,16769.938,16769.938,16769.938,0.0000
06.10.2015 03:00:00.000,16769.938,16769.938,16769.938,16769.938,0.0000
06.10.2015 04:00:00.000,16769.938,16769.938,16769.938,16769.938,0.0000
06.10.2015 05:00:00.000,16769.938,16769.938,16769.938,16769.938,0.0000
06.10.2015 06:00:00.000,16769.938,16769.938,16769.938,16769.938,0.0000
06.10.2015 07:00:00.000,16769.938,16769.938,16769.938,16769.938,0.0000
06.10.2015 08:00:00.000,16716.000,16720.127,16706.395,16719.860,0.2632
06.10.2015 09:00:00.000,16719.955,16725.535,16685.014,16689.348,0.6139
06.10.2015 10:00:00.000,16690.000,16755.043,16679.000,16742.541,0.6172
06.10.2015 11:00:00.000,16742.000,16754.863,16713.000,16716.350,0.4928
06.10.2015 12:00:00.000,16716.518,16750.088,16715.018,16726.914,0.5308
06.10.2015 13:00:00.000,16726.000,16748.957,16713.746,16746.457,0.5455
06.10.2015 14:00:00.000,16746.123,16774.193,16730.030,16774.000,0.5786
06.10.2015 15:00:00.000,16773.492,16861.000,16766.455,16855.000,1.5095
06.10.2015 16:00:00.000,16855.207,16858.000,16769.000,16786.000,2.2255
06.10.2015 17:00:00.000,16786.072,16848.000,16750.000,16767.000,2.1730
06.10.2015 18:00:00.000,16767.000,16798.000,16743.000,16779.000,2.0944
06.10.2015 19:00:00.000,16779.000,16827.000,16769.000,16796.174,1.8985
06.10.2015 20:00:00.000,16796.000,16839.220,16784.000,16797.000,2.2249
06.10.2015 21:00:00.000,16797.000,16824.000,16777.422,16787.000,2.5999
06.10.2015 22:00:00.000,16787.000,16787.500,16787.000,16787.500,0.0005
06.10.2015 23:00:00.000,16787.500,16787.500,16787.500,16787.500,0.0000
07.10.2015 00:00:00.000,16787.500,16787.500,16787.500,16787.500,0.0000
07.10.2015 01:00:00.000,16787.500,16787.500,16787.500,16787.500,0.0000
07.10.2015 02:00:00.000,16787.500,16787.500,16787.500,16787.500,0.0000
07.10.2015 03:00:00.000,16787.500,16787.500,16787.500,16787.500,0.0000
07.10.2015 04:00:00.000,16787.500,16787.500,16787.500,16787.500,0.0000
07.10.2015 05:00:00.000,16787.500,16787.500,16787.500,16787.500,0.0000
07.10.2015 06:00:00.000,16787.500,16787.500,16787.500,16787.500,0.0000
07.10.2015 07:00:00.000,16787.500,16787.500,16787.500,16787.500,0.0000
07.10.2015 08:00:00.000,16805.986,16853.908,16802.096,16845.521,0.4901
07.10.2015 09:00:00.000,16845.695,16897.000,16810.550,16875.234,1.1305
07.10.2015 10:00:00.000,16876.000,16906.000,16863.424,16892.775,1.2563
07.10.2015 11:00:00.000,16893.000,16894.000,16845.840,16849.303,0.8623
07.10.2015 12:00:00.000,16849.016,16864.370,16827.074,16848.000,0.7905
07.10.2015 13:00:00.000,16848.643,16889.000,16845.168,16869.766,0.6702
07.10.2015 14:00:00.000,16869.678,16889.113,16857.674,16872.000,0.6529
07.10.2015 15:00:00.000,16872.000,16943.000,16872.000,16932.000,1.9432
07.10.2015 16:00:00.000,16932.000,16963.930,16841.000,16870.000,2.7917
07.10.2015 17:00:00.000,16869.900,16869.900,16764.955,16830.000,2.9273
07.10.2015 18:00:00.000,16831.000,16838.000,16769.000,16805.004,2.4995
07.10.2015 19:00:00.000,16805.000,16885.000,16792.570,16870.000,2.3240
07.10.2015 20:00:00.000,16870.500,16899.000,16828.000,16838.000,2.6441
07.10.2015 21:00:00.000,16838.000,16908.580,16833.000,16908.000,2.7645
07.10.2015 22:00:00.000,16907.246,16907.246,16907.246,16907.246,0.0004
07.10.2015 23:00:00.000,16907.246,16907.246,16907.246,16907.246,0.0000
08.10.2015 00:00:00.000,16907.246,16907.246,16907.246,16907.246,0.0000
08.10.2015 01:00:00.000,16907.246,16907.246,16907.246,16907.246,0.0000
08.10.2015 02:00:00.000,16907.246,16907.246,16907.246,16907.246,0.0000
08.10.2015 03:00:00.000,16907.246,16907.246,16907.246,16907.246,0.0000
08.10.2015 04:00:00.000,16907.246,16907.246,16907.246,16907.246,0.0000
08.10.2015 05:00:00.000,16907.246,16907.246,16907.246,16907.246,0.0000
08.10.2015 06:00:00.000,16907.246,16907.246,16907.246,16907.246,0.0000
08.10.2015 07:00:00.000,16907.246,16907.246,16907.246,16907.246,0.0000
08.10.2015 08:00:00.000,16799.700,16818.691,16791.537,16799.926,0.2933
08.10.2015 09:00:00.000,16801.000,16831.094,16777.934,16815.957,0.6357
08.10.2015 10:00:00.000,16816.424,16840.762,16792.395,16796.229,0.5722
08.10.2015 11:00:00.000,16796.312,16838.812,16788.787,16822.346,0.4277
08.10.2015 12:00:00.000,16822.512,16865.768,16822.346,16846.596,0.4077
08.10.2015 13:00:00.000,16846.482,16871.426,16840.646,16869.633,0.4590
08.10.2015 14:00:00.000,16869.434,16873.832,16826.455,16844.838,0.4880
08.10.2015 15:00:00.000,16845.254,16903.566,16834.145,16890.000,0.9005
08.10.2015 16:00:00.000,16889.000,16913.000,16871.000,16905.096,0.8265
08.10.2015 17:00:00.000,16901.000,16940.926,16878.820,16936.031,1.0696
08.10.2015 18:00:00.000,16936.031,16955.693,16888.107,16899.678,0.9825
08.10.2015 19:00:00.000,16899.541,16944.068,16891.280,16938.729,0.8721
08.10.2015 20:00:00.000,16938.818,17031.658,16913.910,17022.275,1.4093
08.10.2015 21:00:00.000,17022.176,17079.986,17015.266,17050.295,1.1721
08.10.2015 22:00:00.000,17048.865,17048.865,17048.430,17048.865,0.0006
08.10.2015 23:00:00.000,17048.865,17048.865,17048.865,17048.865,0.0000
09.10.2015 00:00:00.000,17048.865,17048.865,17048.865,17048.865,0.0000
09.10.2015 01:00:00.000,17048.865,17048.865,17048.865,17048.865,0.0000
09.10.2015 02:00:00.000,17048.865,17048.865,17048.865,17048.865,0.0000
09.10.2015 03:00:00.000,17048.865,17048.865,17048.865,17048.865,0.0000
09.10.2015 04:00:00.000,17048.865,17048.865,17048.865,17048.865,0.0000
09.10.2015 05:00:00.000,17048.865,17048.865,17048.865,17048.865,0.0000
09.10.2015 06:00:00.000,17048.865,17048.865,17048.865,17048.865,0.0000
09.10.2015 07:00:00.000,17048.865,17048.865,17048.865,17048.865,0.0000
09.10.2015 08:00:00.000,17082.000,17094.025,17074.950,17076.045,0.2505
09.10.2015 09:00:00.000,17077.000,17078.879,17006.021,17013.668,0.6760
09.10.2015 10:00:00.000,17013.736,17042.723,17007.810,17038.000,0.5696
09.10.2015 11:00:00.000,17038.723,17072.133,17033.312,17053.498,0.4448
09.10.2015 12:00:00.000,17053.549,17092.914,17044.422,17079.209,0.4539
09.10.2015 13:00:00.000,17079.523,17094.200,17065.617,17091.383,0.4042
09.10.2015 14:00:00.000,17090.996,17121.596,17083.533,17100.664,0.5692
09.10.2015 15:00:00.000,17101.014,17110.630,17055.610,17090.295,1.0469
09.10.2015 16:00:00.000,17090.295,17105.000,17037.195,17104.861,1.4754
09.10.2015 17:00:00.000,17101.805,17108.582,17057.000,17076.000,1.2383
09.10.2015 18:00:00.000,17076.193,17089.000,17037.700,17053.000,1.3290
09.10.2015 19:00:00.000,17053.258,17065.115,17024.336,17039.390,1.4443
09.10.2015 20:00:00.000,17040.000,17068.000,17025.000,17065.387,1.4185
09.10.2015 21:00:00.000,17065.822,17098.000,17046.562,17087.000,1.4958
09.10.2015 22:00:00.000,17086.277,17087.280,17086.277,17087.000,0.0008
09.10.2015 23:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 00:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 01:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 02:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 03:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 04:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 05:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 06:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 07:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 08:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 09:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 10:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 11:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 12:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 13:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 14:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 15:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 16:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 17:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 18:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 19:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 20:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 21:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 22:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
10.10.2015 23:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 00:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 01:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 02:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 03:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 04:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 05:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 06:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 07:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 08:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 09:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 10:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 11:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 12:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 13:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 14:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 15:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 16:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 17:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 18:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 19:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 20:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 21:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 22:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
11.10.2015 23:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
12.10.2015 00:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
12.10.2015 01:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
12.10.2015 02:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
12.10.2015 03:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
12.10.2015 04:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
12.10.2015 05:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
12.10.2015 06:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
12.10.2015 07:00:00.000,17087.000,17087.000,17087.000,17087.000,0.0000
12.10.2015 08:00:00.000,17085.000,17104.790,17077.922,17098.824,0.1745
12.10.2015 09:00:00.000,17099.000,17127.300,17079.271,17112.256,0.4386
12.10.2015 10:00:00.000,17112.256,17113.477,17079.000,17085.816,0.4066
12.10.2015 11:00:00.000,17085.650,17090.756,17065.410,17085.898,0.4159
12.10.2015 12:00:00.000,17086.100,17104.033,17082.000,17099.000,0.3316
12.10.2015 13:00:00.000,17098.781,17107.738,17087.219,17107.562,0.2899
12.10.2015 14:00:00.000,17107.434,17107.530,17078.307,17084.941,0.3727
12.10.2015 15:00:00.000,17085.000,17109.371,17062.540,17091.000,1.2147
12.10.2015 16:00:00.000,17090.826,17108.184,17068.695,17083.137,1.7665
12.10.2015 17:00:00.000,17083.047,17138.432,17082.000,17130.000,1.5804
12.10.2015 18:00:00.000,17129.332,17136.000,17112.000,17124.000,1.5520
12.10.2015 19:00:00.000,17124.000,17125.000,17101.000,17110.102,1.4419
12.10.2015 20:00:00.000,17110.102,17122.000,17102.000,17114.000,1.3853
12.10.2015 21:00:00.000,17114.000,17135.000,17109.000,17126.475,1.6250
12.10.2015 22:00:00.000,17126.682,17128.000,17126.682,17126.682,0.0007
12.10.2015 23:00:00.000,17126.682,17126.682,17126.682,17126.682,0.0000
13.10.2015 00:00:00.000,17126.682,17126.682,17126.682,17126.682,0.0000
13.10.2015 01:00:00.000,17126.682,17126.682,17126.682,17126.682,0.0000
13.10.2015 02:00:00.000,17126.682,17126.682,17126.682,17126.682,0.0000
13.10.2015 03:00:00.000,17126.682,17126.682,17126.682,17126.682,0.0000
13.10.2015 04:00:00.000,17126.682,17126.682,17126.682,17126.682,0.0000
13.10.2015 05:00:00.000,17126.682,17126.682,17126.682,17126.682,0.0000
13.10.2015 06:00:00.000,17126.682,17126.682,17126.682,17126.682,0.0000
13.10.2015 07:00:00.000,17126.682,17126.682,17126.682,17126.682,0.0000
13.10.2015 08:00:00.000,17116.143,17125.000,17103.000,17125.000,0.5602
13.10.2015 09:00:00.000,17126.000,17129.000,17062.000,17072.000,1.1789
13.10.2015 10:00:00.000,17072.000,17079.000,17037.500,17063.500,1.3984
13.10.2015 11:00:00.000,17063.810,17063.810,17039.160,17047.000,1.2319
13.10.2015 12:00:00.000,17047.000,17079.000,17044.500,17073.000,0.9686
13.10.2015 13:00:00.000,17072.140,17084.000,17051.310,17053.500,0.9178
13.10.2015 14:00:00.000,17053.500,17068.000,17014.926,17024.000,1.1079
13.10.2015 15:00:00.000,17024.000,17101.730,17015.324,17101.640,2.0515
13.10.2015 16:00:00.000,17100.640,17159.000,17096.030,17158.210,2.7715
13.10.2015 17:00:00.000,17159.000,17170.000,17125.693,17133.000,2.4377
13.10.2015 18:00:00.000,17133.072,17153.000,17108.000,17109.000,2.0898
13.10.2015 19:00:00.000,17109.000,17118.000,17095.970,17102.000,2.1662
13.10.2015 20:00:00.000,17102.000,17132.000,17088.902,17132.000,2.3235
13.10.2015 21:00:00.000,17131.965,17131.965,17066.352,17079.000,2.6055
13.10.2015 22:00:00.000,17079.637,17081.000,17079.637,17079.637,0.0009
13.10.2015 23:00:00.000,17079.637,17079.637,17079.637,17079.637,0.0000
14.10.2015 00:00:00.000,17079.637,17079.637,17079.637,17079.637,0.0000
14.10.2015 01:00:00.000,17079.637,17079.637,17079.637,17079.637,0.0000
14.10.2015 02:00:00.000,17079.637,17079.637,17079.637,17079.637,0.0000
14.10.2015 03:00:00.000,17079.637,17079.637,17079.637,17079.637,0.0000
14.10.2015 04:00:00.000,17079.637,17079.637,17079.637,17079.637,0.0000
14.10.2015 05:00:00.000,17079.637,17079.637,17079.637,17079.637,0.0000
14.10.2015 06:00:00.000,17079.637,17079.637,17079.637,17079.637,0.0000
14.10.2015 07:00:00.000,17079.637,17079.637,17079.637,17079.637,0.0000
14.10.2015 08:00:00.000,17064.000,17079.000,17058.000,17067.236,0.7044
14.10.2015 09:00:00.000,17068.000,17075.000,17034.000,17057.000,1.4921
14.10.2015 10:00:00.000,17057.000,17091.000,17039.000,17050.000,1.4499
14.10.2015 11:00:00.000,17050.000,17072.000,17041.207,17061.000,0.9567
14.10.2015 12:00:00.000,17061.000,17076.000,17055.000,17065.000,0.6722
14.10.2015 13:00:00.000,17065.000,17081.000,17058.000,17074.000,0.7950
14.10.2015 14:00:00.000,17074.000,17095.000,17049.895,17056.000,1.4096
14.10.2015 15:00:00.000,17056.000,17112.500,17044.000,17101.000,2.2428
14.10.2015 16:00:00.000,17101.000,17107.000,16980.000,16996.000,3.0640
14.10.2015 17:00:00.000,16996.000,17015.000,16955.000,16991.930,2.8040
14.10.2015 18:00:00.000,16992.000,17034.000,16959.408,17015.000,2.5625
14.10.2015 19:00:00.000,17015.000,17023.000,16965.000,16978.000,2.4203
14.10.2015 20:00:00.000,16978.000,16998.500,16890.000,16906.000,2.8096
14.10.2015 21:00:00.000,16906.000,16950.076,16894.870,16924.000,2.7816
14.10.2015 22:00:00.000,16925.000,16925.000,16923.322,16924.000,0.0006
14.10.2015 23:00:00.000,16924.000,16924.000,16924.000,16924.000,0.0000
15.10.2015 00:00:00.000,16924.000,16924.000,16924.000,16924.000,0.0000
15.10.2015 01:00:00.000,16924.000,16924.000,16924.000,16924.000,0.0000
15.10.2015 02:00:00.000,16924.000,16924.000,16924.000,16924.000,0.0000
15.10.2015 03:00:00.000,16924.000,16924.000,16924.000,16924.000,0.0000
15.10.2015 04:00:00.000,16924.000,16924.000,16924.000,16924.000,0.0000
15.10.2015 05:00:00.000,16924.000,16924.000,16924.000,16924.000,0.0000
15.10.2015 06:00:00.000,16924.000,16924.000,16924.000,16924.000,0.0000
15.10.2015 07:00:00.000,16924.000,16924.000,16924.000,16924.000,0.0000
15.10.2015 08:00:00.000,17009.068,17026.504,17002.568,17017.691,0.3207
15.10.2015 09:00:00.000,17017.957,17036.984,16985.562,17017.164,0.6167
15.10.2015 10:00:00.000,17017.275,17031.906,16999.438,17027.440,0.5653
15.10.2015 11:00:00.000,17027.440,17038.014,17016.000,17036.062,0.4437
15.10.2015 12:00:00.000,17036.264,17036.264,17019.002,17029.533,0.3989
